causa,nivel,frecuencia,nivel_probabilidad,origen
PIOTORAX,1,4.0,0.44087774462835105,modelo
ACIDEZ,1,4.0,0.44087774462835105,modelo
ACONDRODISPLASIA,1,4.0,0.44087774462835105,modelo
TRAUMATISMO DE LA VENA FEMORAL A NIVEL DE LA CADERA Y DEL MUSLO,1,4.0,0.4695673025052843,modelo
EDEMA GESTACIONAL,1,4.0,0.44087774462835105,modelo
INMUNOTERAPIA PROFILÁCTICA,1,4.0,0.44087774462835105,modelo
"SOMNOLENCIA, ESTUPOR Y COMA",1,4.0,0.42206803825471684,modelo
ATENCIÓN MATERNA POR (PRESUNTA) ANORMALIDAD Y LESIÓN FETAL NO ESPECIFICADA,3,4.0,0.3667976341528864,modelo
ATENCIÓN MATERNA POR ANORMALIDAD NO ESPECIFICADA DE ÓRGANO PELVIANO,1,4.0,0.46646770471524207,modelo
SUPERVISIÓN DE EMBARAZO CON HISTORIA DE INSUFICIENTE ATENCIÓN PRENATAL,1,4.0,0.48788957513995745,modelo
"ABCESO CUTANEO, FURUNCULO Y CARBUNCO",1,4.0,0.46615375338268017,modelo
"ABORTO ESPONTÁNEO COMPLETO O NO ESPECIFICADO, COMPLICADO POR EMBOLIA",2,4.0,0.45721885124771866,modelo
"SÍFILIS PRECOZ, LATENTE",1,4.0,0.4692896532421724,modelo
ATAQUE CIÁNOTICO DEL RECIÉN NACIDO,3,4.0,0.40856177892848095,modelo
INMUNODEFICIENCIA VARIABLE COMUN,1,4.0,0.4209832028608897,modelo
TRAUMATISMO DE LA ARTERIA RADIAL A NIVEL DE LA MUÑECA Y DE LA MANO,1,4.0,0.49397841217417765,modelo
TRAUMATISMO DE LA ARTERIA RADIAL A NIVEL DEL ANTEBRAZO,2,4.0,0.4294300978415194,modelo
PROBLEMA NO ESPECIFICADO DE LA ALIMENTACION DEL RECIEN NACIDO,3,4.0,0.37088521494524473,modelo
"PROBLEMAS RELACIONADOS CON EL DESEMPLEO, NO ESPECIFICADOS",2,4.0,0.4869819951170465,modelo
PEDICULOSIS DEBIDA A PEDICULUS HUMANUS CAPITIS,1,4.0,0.4540315869601437,modelo
"FIEBRE VIRAL TRANSMITIDA POR ARTRÓPODOS, NO ESPECIFICADA",2,4.0,0.41324998560794635,modelo
CONGELAMIENTO SUPERFICIAL DEL TÓRAX,1,4.0,0.3877474323585441,modelo
CONDRÓLISIS,1,4.0,0.44087774462835105,modelo
"PEATÓN LESIONADO POR COLISIÓN CON AUTOMÓVIL, CAMIONETA O FURGONETA, ACCIDENTE DE TRÁNSITO",1,4.0,0.4004533666795125,modelo
OTRAS ENFERMEDADES DEL TIMO,2,4.0,0.38875769391992165,modelo
"AUSENCIA ADQUIRIDA DE DEDO(S), (INCLUIDO EL PULGAR",1,4.0,0.41355216136692446,modelo
SOPLOS Y OTROS SONIDOS CARDIACOS,1,4.0,0.42493629641150543,modelo
OTRAS MALFORMACIONES CONGENITAS DEL LA CARA Y DEL CUELLO,3,4.0,0.4988230374534222,modelo
"TRASTORNO OBSESIVO-COMPULSIVO, NO ESPECIFICADO",1,4.0,0.46027521773029323,modelo
TRASTORNO POR TIC TRANSITORIO,2,4.0,0.49195674335004236,modelo
EFECTOS ADVERSOS DE AGENTES ACIDIFICANTES Y ALCALINIZANTES,1,4.0,0.4329609344151914,modelo
OTRAS INFECCIONES GENITALES CONSECUTIVAS AL PARTO,2,4.0,0.47618527218822004,modelo
OTRAS ALTERACIONES CEREBRALES DEL RECIEN NACIDO,3,4.0,0.4373005127241171,modelo
OTRAS AFECCIONES ERITEMATOSAS,2,4.0,0.3663530930048683,modelo
ENTEROBIASIS,1,4.0,0.44087774462835105,modelo
ENFERMEDED FEBRIL EXANTEMÁTICA,1,4.0,0.44087774462835105,modelo
"ENFERMEDAD VIRAL CONGÉNITA, SIN OTRA ESPECIFICACIÓN",1,4.0,0.38334931266798766,modelo
ENFERMEDADES DEL BAZO,2,4.0,0.42472400249709247,modelo
"EXPOSICIÓN A RAYOS SOLARES, VIVIENDA",2,4.0,0.4251863332133854,modelo
INFECCIÓN DEL PELVIPERITONEO Y OTROS ÓRGANOS GENITOURINARIOS DEBIDA A CLAMIDIAS,2,4.0,0.44547208585781667,modelo
"DISPOSITIVOS GINECOLÓGICOS Y OBSTÉTRICOS ASOCIADOS CON INCIDENTES ADVERSOS, DISPOSITIVOS DE DIAGNÓSTICO Y MONITOREO",2,4.0,0.4057957964335957,modelo
DISTONIA,1,4.0,0.44087774462835105,modelo
"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISIÓN CON PEATÓN O ANIMAL, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO",1,4.0,0.40546294381444276,modelo
ERITEMA ANULAR CENTRÍFUGO,1,4.0,0.44249630924351374,modelo
EFECTO ADVERSO NO ESPECIFICADO,1,4.0,0.4342030109350226,modelo
"MORDEDURA O ATAQUE DE COCODRILO O CAIMÁN, VIVIENDA",1,4.0,0.47016739344733444,modelo
PARO CARDIACO,1,4.0,0.44087774462835105,modelo
PALUDISMO [MALARIA] NO ESPECIFICADO,1,4.0,0.41610052739449616,modelo
PAPULOSIS LINFOMATOIDE,1,4.0,0.44087774462835105,modelo
"CONTACTO CON OTRAS SUSTANCIAS CALIENTES, Y LAS NO ESPECIFICADAS, VIVIENDA",2,4.0,0.4384870032399881,modelo
"CICLISTA NO ESPECIFICADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS DE MOTOR, Y CON LOS NO ESPECIFICADO, EN ACCIDENTE DE TRÁNSITO",1,4.0,0.39955185171970503,modelo
PROBLEMAS RELACIONADOS CON LA ENFERMEDAD CONSUNTIVA,1,4.0,0.3694480483702964,modelo
PROLAPSO Y HERNIA DEL OVARIO Y DE LA TROMPA DE FALOPIO,2,4.0,0.45028671612344245,modelo
OSTEÓLISIS,1,4.0,0.44087774462835105,modelo
"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OTROS ESTIMULANTES, INCLUIDA LA CAFEÍNA, INTOXICACIÓN AGUDA",2,4.0,0.45322083378674627,modelo
"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE SEDANTES O HIPNÓTICOS, USO NOCIVO",1,4.0,0.39825804442725926,modelo
TRASTORNOS MUSCULARES PRIMARIOS,1,4.0,0.38860154071235187,modelo
TRASTORNOS NO ESPECIFICADOS DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO RELACIONADOS CON RADIACIÓN,2,4.0,0.42418466125836296,modelo
OTRAS DEFORMIDADES ADQUIRIDAS ESPECIFICADAS DEL SISTEMA OSTEOMUSCULAR,3,4.0,0.4518647598216125,modelo
OTRAS DEFORMIDADES OSTEOMUSCULARES CONGENITAS,2,4.0,0.3488424503410025,modelo
"SÍNDROME DE RESPUESTA INFLAMATORIA SISTÉMICA, NO ESPECIFICADO",1,4.0,0.4974344642104855,modelo
ARTRITIS POSTMENINGOCÓCICA,1,4.0,0.4409880310578289,modelo
"ATROFIA SISTÉMICA MÚLTIPLE, TIPO PARKINSONIANA [AMS-P]",3,4.0,0.40872686629547755,modelo
TRAUMATISMO DE OTROS NERVIOS A NIVEL DE LA CADERA Y DEL MUSLO,1,4.0,0.37075131244491566,modelo
TRAUMATISMO DE OTROS NERVIOS A NIVEL DE LA MUÑECA Y DE LA MANO,2,4.0,0.4578966532315565,modelo
ENCEFALOPATÍA HIPOXICO ISQUÉMICA DEL RECIÉN NACIDO,3,4.0,0.40856177892848095,modelo
"MORDEDURA O ATAQUE DE OTROS MAMÍFEROS, LUGAR NO ESPECIFICADO",1,4.0,0.40674578893092617,modelo
DISPLASIA FIBROMUSCULAR ARTERIAL,3,4.0,0.3641871211179676,modelo
"TRASTORNOS NO INFLAMATORIOS DEL OVARIO, DE LA TROM",1,4.0,0.4859732125375817,modelo
PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA,2,4.0,0.38271496415523026,modelo
"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A DROGAS ANTIEPILÉPTICAS, SEDANTES, HIPNÓTICAS, ANTIPARKINSONIANAS Y PSICOTRÓPICAS, NO CLASIFICADAS EN OTRA PARTE, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS",3,4.0,0.4741007518646254,modelo
OTRAS ANEMIAS APLASTICAS ESPECIFICADAS,1,4.0,0.4814434864263938,modelo
ESPINA BÍFIDA SACRA CON HIDROCÉFALO,2,4.0,0.40188937407217507,modelo
OTROS TRASTORNOS OBSESIVO-COMPULSIVOS,3,4.0,0.4852187386878752,modelo
OTROS TRASTORNOS POR TICS,3,4.0,0.43699097781605617,modelo
TUBOPLASTIA O VASOPLASTIA POSTERIOR A ESTERILIZACIÓN,1,4.0,0.4197151119939689,modelo
MALFORMACIONES CONGENITAS DEL CRISTALINO,3,4.0,0.4569400940379573,modelo
HEMORRAGIA ANTEPARTO CON DEFECTO DE LA COAGULACIÓN,1,4.0,0.4696522187077512,modelo
ANQUILOSIS ARTICULAR,1,4.0,0.4323466883321671,modelo
"OTRAS CAÍDAS DE UN NIVEL A OTRO, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS",1,4.0,0.4926988941369783,modelo
NARCOLEPSIA Y CATAPLEXIA,1,4.0,0.44087774462835105,modelo
"MUERTE QUE OCURRE EN MENOS DE 24 HORAS DEL INICIO DE LOS SÍNTOMAS, NO EXPLICADA DE OTRA FORMA",1,4.0,0.4273825660326196,modelo
ENFERMEDAD DE LAS VÍAS AÉREAS DEBIDA A OTROS POLVOS ORGÁNICOS ESPECÍFICOS,2,4.0,0.36871689105670913,modelo
"ENFERMEDAD DE LOS VASOS CAPILARES, NO ESPECIFICADA",1,4.0,0.45217697538845386,modelo
"MALFORMACIÓN CONGÉNITA DE LA PARTE SUPERIOR DEL TUBO DIGESTIVO, NO ESPECIFICADA",2,4.0,0.45977419651047463,modelo
CONTACTO TRAUMATICO CON ANIMALES Y PLANTAS MARINAS VENENOSOS,2,4.0,0.4457466250716021,modelo
TRAUMATISMO POR APLASTAMIENTO DE LA LARINGE Y DE LA TRÁQUEA,1,4.0,0.46759700138805604,modelo
PRURITO VULVAR,1,4.0,0.44087774462835105,modelo
AMEBOMA INTESTINAL,1,4.0,0.4579460300662452,modelo
"TUMEFACCIÓN, MASA O PROMINENCIA LOCALIZADA EN SITIOS MÚLTIPLES",3,4.0,0.3496374889268426,modelo
"EXPOSICIÓN A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCIÓN, VIVIENDA",2,4.0,0.35941541700804913,modelo
OTROS TRASTORNOS PSICÓTICOS AGUDOS Y TRANSITORIOS,3,4.0,0.4852187386878752,modelo
"DISPARO DE ARMA CORTA, DE INTENCION NO DETERMINADA",3,4.0,0.4198891292925484,modelo
"TRASTORNO MENTAL ORGÁNICO O SINTOMÁTICO, NO ESPECIFICADO",1,4.0,0.46027521773029323,modelo
TRAUMATISMO DE VASOS SANGUÍNEOS ILIACOS,1,4.0,0.49064989956236793,modelo
TRAUMATISMO DE VASO SANGUÍNEO NO ESPECIFICADO A NIVEL DE PIE Y DEL TOBILLO,1,4.0,0.4244696558242396,modelo
INTOXICACIÓN ALIMENTARIA DEBIDA A VIBRIO PARAHAEMOLYTICUS,1,4.0,0.4495484239639939,modelo
OTRAS TUBERCULOSIS MILIARES,2,4.0,0.3839758318864095,modelo
OTROS ERITEMAS FIGURADOS CRÓNICOS,1,4.0,0.42493629641150543,modelo
LARVA MIGRANS VISCERAL,1,4.0,0.44087774462835105,modelo
"OCUPANTE DE AUTOMÓVIL LESIONADO POR COLISIÓN CON OBJETO FIJO O ESTACIONADO, PASAJERO LESIONADO EN ACCIDENTE NO DE TRÁNSITO",1,4.0,0.40546294381444276,modelo
OSTEOCONDROSIS JUVENIL DEL CÚBITO Y DEL RADIO,2,4.0,0.49436253004242553,modelo
VAGINISMO NO ORGÁNICO,1,4.0,0.4218659945411034,modelo
"HIPOACUSIA MIXTA CONDUCTIVA Y NEUROSENSORIAL, UNILATERAL CON AUDICIÓN IRRESTRICTA CONTRALATERAL",2,4.0,0.37058176886644956,modelo
"CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE LA PIEL, OTRO LUGAR ESPECIFICADO",2,4.0,0.3672387314378676,modelo
"CRIPTOCOCOSIS, NO ESPECIFICADA",2,4.0,0.48903157836139777,modelo
CORROSIÓN DEL ESÓFAGO,2,4.0,0.49989051763738124,modelo
"CORROSIÓN DEL HOMBRO Y MIEMBRO SUPERIOR, GRADO NO ESPECIFICADO, EXCEPTO DE LA MUÑECA Y DE LA MANO",2,4.0,0.46034481509528286,modelo
TRASTORNO DEPRESIVO RECURRENTE,2,4.0,0.39333248438022894,modelo
"TRASTORNO ENDOCRINO NEONATAL TRANSITORIO, NO ESPECIFICADO",1,4.0,0.44446882919800573,modelo
TRAUMATISMO DE LA GRAN VENA SAFENA A NIVEL DE LA CADERA Y DEL MUSLO,1,4.0,0.4695673025052843,modelo
INFECCIÓN GONOCÓCICA DEL SISTEMA OSTEOMUSCULAR,3,4.0,0.3911443416756047,modelo
"GOLPE POR OBJETO ARROJADO, PROYECTADO O QUE CAE, VIVIENDA",2,4.0,0.44587137363299834,modelo
EXPOSICION A OTRAS CORRIENTES ELECTRICAS ESPECIFICADAS,2,4.0,0.41098235552839385,modelo
OTRAS CONDROCALCINOSIS,2,4.0,0.4414258587373117,modelo
OTROS PÉNFIGOS,1,4.0,0.42493629641150543,modelo
RETRACCIÓN GINGIVAL,1,4.0,0.44087774462835105,modelo
"HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ÓRGANOS, SISTEMAS Y TEJIDOS, OTROS HALLAZGOS ANORMALES, HALLAZGOS CROMOSÓMICOS ANORMALES",2,4.0,0.42285767514714095,modelo
"HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ÓRGANOS GENITALES MASCULINOS, HALLAZGOS ANORMALES NO ESPECIFICADOS",2,4.0,0.41022317034501377,modelo
"TRAUMATISMO DEL NACIMIENTO EN EL CUERO CABELLUDO, NO ESPECIFICADO",1,4.0,0.47253766304071787,modelo
"OTRAS CAÍDAS EN EL MISMO NIVEL, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS",2,4.0,0.48404321040568504,modelo
OTRAS CIFOSIS SECUNDARIAS,1,4.0,0.42652940713208415,modelo
OTROS TRASTORNOS DEL RIÑON Y URETER EN ENFERMEDADE,2,4.0,0.37376089041145377,modelo
QUEMADURA SOLAR,2,4.0,0.4334544453100036,modelo
"CAÍDA EN O DESDE ESCALERAS MANUALES, INSTITUCIÓN RESIDENCIAL",2,4.0,0.3665975441612743,modelo
"CAÍDA NO ESPECIFICADA, LUGAR NO ESPECIFICADO",1,4.0,0.43426801615459143,modelo
"RETRASO MENTAL LEVE, DETERIORO DEL COMPORTAMIENTO NULO O MÍNIMO",2,4.0,0.4245210129071439,modelo
BLOQUEO INTRAVENTRICULAR NO ESPECIFICADO,1,4.0,0.41610052739449616,modelo
OTROS SÍNTOMAS Y SIGNOS QUE INVOLUCRAN EL ESTADO EMOCIONAL,3,4.0,0.4289866446677918,modelo
HISTORIA PERSONAL DE OTROS TUMORES,2,4.0,0.46523492815118567,modelo
"OTRAS COMPLICACIONES DE DISPOSITIVOS PROTÉSICOS, IMPLANTES E INJERTOS INTERNOS, NO CLASIFICADAS EN OTRA PARTE",2,4.0,0.47550958861086845,modelo
"TRASTORNOS DEL OIDO Y DE LA APOFISIS MASTOIDES CONSECUTIVOS A PROCEDIMIENTOS, NO CLASIFICADOS EN OTRA PARTE",2,4.0,0.4372204207840077,modelo
"INFECCION DEBIDA A PARVOVIRUS, SIN OTRA ESPECIFICACION",1,4.0,0.44962052351109927,modelo
"CAÍDA EN EL MISMO NIVEL POR DESLIZAMIENTO, TROPEZÓN Y TRASPIÉ, LUGAR NO ESPECIFICADO",2,4.0,0.43653019955737493,modelo
CARCINOMA IN SITU DE LA VAGINA,2,4.0,0.4723723734196225,modelo
QUERATOSIS FOLICULAR Y PARAFOLICULAR PENETRANTE DEL CUTIS [KYRLE],2,4.0,0.47573436020665627,modelo
RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES DEL RIÑÓN,2,4.0,0.41737433414584657,modelo
BULIMIA NERVIOSA,1,4.0,0.44087774462835105,modelo
RESULTADOS ANORMALES EN LOS ESTUDIOS FUNCIONALES DE OTROS ÓRGANOS Y SISTEMAS,2,4.0,0.4666037835098185,modelo
BLOQUEO BIFASCICULAR,1,4.0,0.44087774462835105,modelo
"DERMATOPOLIMIOSITOSIS, NO ESPECIFICADA",2,4.0,0.48903157836139777,modelo
TRAUMATISMO DE LA ARTERIA CUBITAL A NIVEL DE LA MUÑECA Y DE LA MANO,1,4.0,0.49397841217417765,modelo
INFECCIÓN ESTREPTOCÓCICA Y ENTEROCÓCICA DE SITIO NO ESPECIFICADO,1,4.0,0.44195267646139363,modelo
ANOREXIA NERVIOSA ATÍPICA,1,4.0,0.44087774462835105,modelo
CARDITIS VIRAL,1,4.0,0.44087774462835105,modelo
QUILURIA,1,4.0,0.44087774462835105,modelo
"DERMATITIS DE CONTACTO POR IRRITANTES, DEBIDA A OTROS AGENTES",2,4.0,0.419289907986439,modelo
OTROS TRASTORNOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,1,4.0,0.4800873989157302,modelo
"DEMENCIA EN LA ENFERMEDAD DE ALZHEIMER, NO ESPECIFICADA",3,4.0,0.4085404465185065,modelo
HIPOPOSTAMIA,1,4.0,0.44087774462835105,modelo
HIPOESPLENISMO,1,4.0,0.44087774462835105,modelo
"ÚLCERA DUODENAL, NO ESPECIFICADA COMO AGUDA NI CRÓNICA, SIN HEMORRAGIA NI PERFORACIÓN",3,4.0,0.36023847117456853,modelo
ACTINOMICOSIS PULMONAR,1,4.0,0.4223431425162799,modelo
ENVENENAMIENTO POR ANTAGONISTAS DEL RECEPTOR H2 DE HISTAMINA,2,4.0,0.4959549756453267,modelo
NEUROSÍFILIS CONGÉNITA TARDÍA [NEUROSÍFILIS JUVENIL],2,4.0,0.4636139585351313,modelo
"NEUMONÍA HIPOSTÁTICA, NO ESPECIFICADA",1,4.0,0.3958287961746075,modelo
AGOTAMIENTO POR CALOR NO ESPECIFICADO,1,4.0,0.35607561987915787,modelo
ESTRECHEZ O ESTENOSIS DEL ESTÓMAGO EN RELOJ DE ARENA,1,4.0,0.35313107207931455,modelo
EFECTOS ADVERSOS DE MINERALOCORTICOIDES,1,4.0,0.4329609344151914,modelo
EFECTO TÓXICO DE PRODUCTOS DEL PETRÓLEO,3,4.0,0.45382858502641116,modelo
TRAUMATISMO DE NERVIOS A NIVEL DE LA CADERA Y DEL MUSLO,1,3.0,0.43084320023457656,modelo
INQUIETUD Y AGITACIÓN,1,3.0,0.44087774462835105,modelo
EFECTO TOXICO DEL CONTACTO CON ANIMALES VENENOSOS: EFECTO TOXICO DEL CONTACTO CON OTROS ANIMALES MARINOS,2,3.0,0.4088024831936577,modelo
EFECTO TOXICO DEL CONTACTO CON ANIMALES VENENOSOS: EFECTO TOXICO DEL CONTACTO CON OTROS ANIMALES VENENOSOS,2,3.0,0.4088024831936577,modelo
PROBLEMA NO ESPECIFICADO DE LA ALIMENTACIÓN DEL RECIÉN NACIDO,3,3.0,0.37088521494524473,modelo
"COMPLICACIONES DE OTROS DISPOSITIVOS PROTESICOS, IMPLANTES E INJERTOS INTERNOS",2,3.0,0.4176183097289461,modelo
INMUNODEFICIENCIA VARIABLE COMÚN CON AUTOANTICUERPOS ANTI-B O ANTI-T,3,3.0,0.3703885822688736,modelo
ATENCIÓN DEL EMBARAZO EN UNA ABORTADORA HABITUAL,2,3.0,0.4487105802626722,modelo
PELIOSIS HEPÁTICA,1,3.0,0.44087774462835105,modelo
FETO Y RECIÉN NACIDO AFECTADOS POR ENFERMEDADES RENALES Y DE LAS VÍAS URINARIAS DE LA MADRE,3,3.0,0.4839602376234038,modelo
FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS ANORMALIDADES DE LAS MEMBRANAS,3,3.0,0.468113790387909,modelo
CONGELAMIENTO SUPERFICIAL DE LA RODILLA Y DE LA PIERNA,1,3.0,0.4937959691460809,modelo
PROBLEMAS RELACIONADOS CON HORARIO ESTRESANTE DE TRABAJO,1,3.0,0.3945612053024465,modelo
OTRAS ANEMIAS POR DEFICIENCIA DE FOLATOS,2,3.0,0.40018210127354675,modelo
OTRA MALFORMACIONES CONGENITAS DEL UTERO Y DEL CUELLO UTERINO,2,3.0,0.47137484240849936,modelo
OTRAS ACARIASIS,2,3.0,0.4414258587373117,modelo
CAIDA QUE IMPLICA SILLA,1,3.0,0.3932704735414003,modelo
"TRASTORNOS DEL PARPADO, NO ESPECIFICADO",1,3.0,0.3976434202203245,modelo
"TRASTORNOS DEL CUERPO VITREO, NO ESPECIFICADO",1,3.0,0.40076222559027236,modelo
METAHEMOGLOBINEMIA,1,3.0,0.44087774462835105,modelo
HIDRARTROSIS INTERMITENTE,1,3.0,0.44087774462835105,modelo
AMPUTACION TRAUMATICA DE PARTE DE LA CABEZA,1,3.0,0.4070390847408887,modelo
INFECCION GONOCOCICA,1,3.0,0.43218045744331834,modelo
OSTEOMIELITIS MULTIFOCAL CRONICA,1,3.0,0.4043741327062119,modelo
NEUMONÍA DEBIDA A VARICELA,1,3.0,0.4358717623147039,modelo
"TRASTORNOS DEL HUMOR [AFECTIVOS], ORGÁNICOS",2,3.0,0.4414127358051796,modelo
"EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS, VIVIENDA",1,3.0,0.49000656889757543,modelo
"SÍNDROME NEFRÍTICO RÁPIDAMENTE PROGRESIVO, GLOMERULONEFRITIS DIFUSA EN MEDIA LUNA",3,3.0,0.4802110407775935,modelo
"RETRASO MENTAL LEVE, OTROS DETERIOROS DEL COMPORTAMIENTO",2,3.0,0.3737890775385313,modelo
MENINGITIS DEBIDA A HERPES ZOSTER (G02.0*),3,3.0,0.4038891249600289,modelo
MENINGITIS MENINGOCOCICA (G01*),1,3.0,0.3650544408628946,modelo
"BOCA SECA, NO ESPECIFICADA",1,3.0,0.380882820394873,modelo
OTROS PROBLEMAS RELACIONADOS CON EL AMBIENTE SOCIAL,2,3.0,0.44099737329915656,modelo
OTROS PRURITOS,1,3.0,0.42493629641150543,modelo
ILEO MECONIAL,1,3.0,0.44087774462835105,modelo
HISTORIA PERSONAL DE OTROS TRATAMIENTOS MEDICOS,2,3.0,0.46523492815118567,modelo
OTROS TIPOS DE ENFERMEDAD DE ALZHEIMER,1,3.0,0.4741403668741965,modelo
DERMATITIS DEBIDA A OTRAS SUSTANCIAS INGERIDAS,1,3.0,0.4653959713097521,modelo
MENINGITIS DEBIDA A ADENOVIRUS,3,3.0,0.39437599802329,modelo
CUERPO EXTRAÑO EN LA URETRA,2,3.0,0.3837351146866449,modelo
"CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE LA PIEL, LUGAR NO ESPECIFICADO",1,3.0,0.3760461732531059,modelo
OTROS TRASTORNOS EMOCIONALES EN LA NIÑEZ,1,3.0,0.3970706330778961,modelo
"OTROS TRASTORNOS DEL OÍDO Y DE LA APÓFISIS MASTOIDES, CONSECUTIVOS A PROCEDIMIENTOS",1,3.0,0.41281558165989146,modelo
GASTROSTOMÍA,1,3.0,0.44087774462835105,modelo
BOCIO DISHORMOGENÉTICO,1,3.0,0.44087774462835105,modelo
RIGIDEZ ABDOMINAL,1,3.0,0.4268205461799521,modelo
KERNICTERUS DEBIDO A INCOMPATIBILIDAD,1,3.0,0.43835445487475316,modelo
"QUEMADURA SOLAR, NO ESPECIFICADA",2,3.0,0.47537710519881393,modelo
HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS,3,3.0,0.3781586197633524,modelo
"EXPLOSIÓN Y ROTURA DE CILINDRO CON GAS, VIVIENDA",1,3.0,0.4395498747730032,modelo
ISQUEMIA MIOCÁRDICA TRANSITORIA DEL RECIÉN NACIDO,3,3.0,0.4098859492808433,modelo
OFTALMOPLEJÍA SUPRANUCLEAR PROGRESIVA [STEELE-RICHARDSON-OLSZEWSKI],1,3.0,0.44087774462835105,modelo
URTICARIA SOLAR,1,3.0,0.44087774462835105,modelo
HIPERCAROTINEMIA,1,3.0,0.44087774462835105,modelo
DISFAGIA SIDEROPÉNICA,1,3.0,0.44087774462835105,modelo
MIASIS CUTÁNEA,1,3.0,0.44087774462835105,modelo
"OSTEOMALACIA DEL ADULTO, NO ESPECIFICADA",2,3.0,0.460648899163804,modelo
"SECUELAS DE ENVENENAMIENTOS POR DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS",3,3.0,0.3601747516954341,modelo
"CORROSIÓN DE SEGUNDO GRADO, REGIÓN DEL CUERPO NO ESPECIFICADA",2,3.0,0.4954442100310122,modelo
ESTRÍAS ATRÓFICAS,1,3.0,0.44087774462835105,modelo
ESTUPOR,1,3.0,0.44087774462835105,modelo
MONONEUROPATIA DIABETICA (E10-E14Å COMO CUARTO CARACTER COMUN .4),1,3.0,0.45616806966332857,modelo
MICROFTALMÍA,1,3.0,0.44087774462835105,modelo
MIELITIS NECROTIZANTE SUBAGUDA,1,3.0,0.44087774462835105,modelo
"MONOPLEJÍA, NO ESPECIFICADA",2,3.0,0.48903157836139777,modelo
ALOPECIA ANDROGENA,1,3.0,0.44087774462835105,modelo
"HERIDAS MÚLTIPLES DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS",1,3.0,0.43108429637571644,modelo
INFLAMACION CORIORRETINIANA,1,3.0,0.44087774462835105,modelo
HERIDAS DE OTRAS PARTES DEL TORAX,2,3.0,0.433507450338244,modelo
"TRASTORNO DEL COMPORTAMIENTO SOCIAL EN LA NIÑEZ, NO ESPECIFICADO",1,3.0,0.4071660738101,modelo
FÍSTULA ARTERIA HEPÁTICA-VENA PORTA,2,3.0,0.3811524406245176,modelo
"CONTACTO TRAUMÁTICO CON SERPIENTES Y LAGARTOS VENENOSOS, LUGAR NO ESPECIFICADO",3,3.0,0.3619524584735972,modelo
OTROS TRASTORNOS SUDORÍPAROS APOCRINOS,3,3.0,0.4852187386878752,modelo
MEMBRANAS PUPILARES,1,3.0,0.44087774462835105,modelo
CONVALECENCIA CONSECUTIVA A QUIMIOTERAPIA,1,3.0,0.44087774462835105,modelo
OTROS TRASTORNOS FLICTENULARES ESPECIFICADOS,1,3.0,0.4550726208427251,modelo
ALOPECIA CICATRICIAL [PERDIDA CICATRICIAL DEL PELO],2,3.0,0.47573436020665627,modelo
"TRASTORNO ESQUIZOAFECTIVO, NO ESPECIFICADO",1,3.0,0.46027521773029323,modelo
TRASTORNO MENTAL NO ESPECIFICADO DEBIDO A LESIÓN Y DISFUNCIÓN CEREBRAL Y A ENFERMEDAD FÍSICA,3,3.0,0.473862162163727,modelo
AUSENCIA CONGÉNITA DEL PABELLÓN (DE LA OREJA),1,3.0,0.4356638147385849,modelo
BARTONELOSIS CUTÁNEA Y MUCOCUTÁNEA,1,3.0,0.44087774462835105,modelo
OTROS DEFECTOS POR REDUCCIÓN DE MIEMBRO(S) NO ESPECIFICADO(S),1,3.0,0.48228468219319565,modelo
"DISPARO DE ARMA CORTA, CALLES Y CARRETERAS",1,3.0,0.4833108618288689,modelo
OTROS CAMBIOS AGUDOS ESPECIFICADOS DE LA PIEL DEBIDOS A RADIACIÓN ULTRAVIOLETA,2,3.0,0.483325872044847,modelo
